Cesta souboru: C:\Users\MTS\Desktop\Hex\Spuštění testu 34 13.11.2023 13 22 43\DAQ- Příčník; … - (Časováno).txt   
Test: MTS EM Napínání 11
Spuštění testu: Spuštění testu 34
Datum: 13.11.2023 12:28:13


Příčník 	Zatížení 	Čas 
mm	kN	sec
0,524651724845171	0,553955444335937	12,6149997711182
0,528761243913323	0,557758239746094	12,7150001525879
0,532989914063364	0,5624677734375	12,8149995803833
0,537099491339177	0,566276062011719	12,914999961853
0,541328103281558	0,570671936035156	13,0150003433228
0,54543768055737	0,574482666015625	13,1149997711182
0,549666350707412	0,578770385742188	13,2150001525879
0,553775869775563	0,582984436035156	13,3149995803833
0,558004539925605	0,587116821289063	13,414999961853
0,562114058993757	0,591313720703125	13,5150003433228
0,566342729143798	0,595450744628906	13,6149997711182
0,57045224821195	0,599994689941406	13,7150001525879
0,574680918361992	0,603940734863281	13,8149995803833
0,578790495637804	0,607893249511719	13,914999961853
0,582959619350731	0,611899291992188	14,0150003433228
0,587069138418883	0,616427917480469	14,1149997711182
0,591297808568925	0,62023193359375	14,2150001525879
0,595407327637076	0,624090637207031	14,3149995803833
0,599635997787118	0,628863464355469	14,414999961853
0,60374551685527	0,632003051757812	14,5150003433228
0,607914640568197	0,636283203125	14,6149997711182
0,612083706073463	0,640234619140625	14,7150001525879
0,61625282978639	0,644369934082031	14,8149995803833
0,620421953499317	0,648758605957031	14,914999961853
0,624650623649359	0,653067260742187	15,0150003433228
0,62876014271751	0,657378967285156	15,1149997711182
0,632929266430438	0,661251525878906	15,2150001525879
0,637038785498589	0,6656552734375	15,3149995803833
0,641267455648631	0,669184753417969	15,414999961853
0,645436579361558	0,673371826171875	15,5150003433228
0,64954609842971	0,677329650878906	15,6149997711182
0,653715222142637	0,68133984375	15,7150001525879
0,657884287647903	0,685423767089844	15,8149995803833
0,66205341136083	0,689778747558594	15,914999961853
0,666222535073757	0,693809753417969	16,0149993896484
0,670391600579023	0,697528442382813	16,1149997711182
0,674501177854836	0,70148095703125	16,2150001525879
0,678729848004878	0,705719970703125	16,3150005340576
0,682839308865368	0,709544494628906	16,4150009155273
0,687008432578295	0,713529174804687	16,5149993896484
0,691177556291223	0,717342468261719	16,6149997711182
0,69534668000415	0,721844909667969	16,7150001525879
0,699456199072301	0,725494567871094	16,8150005340576
0,703684869222343	0,729826843261719	16,9150009155273
0,70785399293527	0,733784973144531	17,0149993896484
0,712023058440536	0,737403503417969	17,1149997711182
0,716192182153463	0,741907165527344	17,2150001525879
0,720420852303505	0,745535522460937	17,3150005340576
0,724470766726881	0,749362731933594	17,4150009155273
0,728699495084584	0,753565490722656	17,5149993896484
0,732809014152735	0,757578552246094	17,6149997711182
0,737037684302777	0,761649719238281	17,7150001525879
0,741147203370929	0,765343322753906	17,8150005340576
0,74537587352097	0,769210266113281	17,9150009155273
0,749485450796783	0,7733359375	18,0149993896484
0,753714062739164	0,777270446777344	18,1149997711182
0,757823640014976	0,780910766601563	18,2150001525879
0,762052310165018	0,785235046386719	18,3150005340576
0,76616188744083	0,78894970703125	18,4150009155273
0,770390499383211	0,792859558105469	18,5149993896484
0,774500076659024	0,79698095703125	18,6149997711182
0,778669200371951	0,800413452148438	18,7150001525879
0,782778661232442	0,804691589355469	18,8150005340576
0,787007331382483	0,808597778320313	18,9150009155273
0,791116908658296	0,811770935058594	19,0149993896484
0,795285974163562	0,816395935058594	19,1149997711182
0,799455097876489	0,820499816894531	19,2150001525879
0,803683768026531	0,824464599609375	19,3150005340576
0,807793345302343	0,828343994140625	19,4150009155273
0,81196241080761	0,832068237304687	19,5149993896484
0,816191080957651	0,835941711425781	19,6149997711182
0,820360204670578	0,839843383789063	19,7150001525879
0,824469665531069	0,843788452148438	19,8150005340576
0,828638789243996	0,847375854492188	19,9150009155273
0,832807912956923	0,851367553710938	20,0149993896484
0,836976978462189	0,855224853515625	20,1149997711182
0,841205648612231	0,858690246582031	20,2150001525879
0,845315225888044	0,863241027832031	20,3150005340576
0,849484349600971	0,867020568847656	20,4150009155273
0,853593868669122	0,870659423828125	20,5149993896484
0,857822538819164	0,874786926269531	20,6149997711182
0,861932116094977	0,878147216796875	20,7150001525879
0,866160728037357	0,882197448730469	20,8150005340576
0,870270247105509	0,885566101074219	20,9150009155273
0,874439370818436	0,890107299804688	21,0149993896484
0,878548948094249	0,893651672363281	21,1149997711182
0,882777560036629	0,897656494140625	21,2150001525879
0,886887137312442	0,901273742675781	21,3150005340576
0,891115807462484	0,905093139648438	21,4150009155273
0,895225326530635	0,908327331542969	21,5149993896484
0,899453996680677	0,912882263183594	21,6149997711182
0,90356357395649	0,916776000976563	21,7150001525879
0,907851732335985	0,920714904785156	21,8150005340576
0,911961309611797	0,924000610351563	21,9150009155273
0,916130433324724	0,927780700683594	22,0149993896484
0,920239952392876	0,931267333984375	22,1149997711182
0,924468564335257	0,935491943359375	22,2150001525879
0,928578141611069	0,939007263183594	22,3150005340576
0,932866416405886	0,942475646972656	22,4150009155273
0,936975877266377	0,946893371582031	22,5149993896484
0,941145000979304	0,950677001953125	22,6149997711182
0,945254578255117	0,954191955566406	22,7150001525879
0,949483190197498	0,957948425292969	22,8150005340576
0,953652313910425	0,961473388671875	22,9150009155273
0,957821437623352	0,964953125	23,0149993896484
0,961931014899164	0,969287292480469	23,1149997711182
0,966159626841545	0,972460327148438	23,2150001525879
0,970269145909697	0,976362121582031	23,3150005340576
0,974438269622624	0,980072875976563	23,4150009155273
0,97860733512789	0,983612487792969	23,5149993896484
0,982776517048478	0,987467102050781	23,6149997711182
0,986945582553744	0,991232238769531	23,7150001525879
0,991114648059011	0,994617126464844	23,8150005340576
0,995283829979599	0,998659240722656	23,9150009155273
0,999512383714318	1,00238757324219	24,0149993896484
1,00368156563491	1,00575054931641	24,1149997711182
1,0077910264954	1,00936138916016	24,2150001525879
1,01201969664544	1,01333276367187	24,3150005340576
1,01612927392125	1,01660632324219	24,4150009155273
1,02035794407129	1,02026538085938	24,5149993896484
1,02446752134711	1,02411999511719	24,6149997711182
1,02863658685237	1,0275234375	24,7150001525879
1,03280565235764	1,03156079101563	24,8150005340576
1,037034438923	1,03524816894531	24,9150009155273
1,04108429513872	1,03871728515625	25,0149993896484
1,04537256993353	1,04211657714844	25,1149997711182
1,04948214720935	1,04600158691406	25,2150001525879
1,05365121271461	1,04941833496094	25,3150005340576
1,0577606735751	1,05309838867187	25,4150009155273
1,06198946014047	1,0569287109375	25,5149993896484
1,06609892100096	1,06015759277344	25,6149997711182
1,07026798650622	1,063458984375	25,7150001525879
1,07437768019736	1,06701220703125	25,8150005340576
1,07860623393208	1,07120971679688	25,9150009155273
1,08277529943734	1,07470886230469	26,0149993896484
1,08700408600271	1,0778740234375	26,1149997711182
1,0911135468632	1,08159912109375	26,2150001525879
1,09534233342856	1,08478491210938	26,3150005340576
1,09945179428905	1,08816381835937	26,4150009155273
1,10368046443909	1,09192114257813	26,5149993896484
1,10779004171491	1,09589855957031	26,6149997711182
1,11201859544963	1,09911962890625	26,7150001525879
1,11612817272544	1,10263122558594	26,8150005340576
1,12029735464603	1,10605651855469	26,9150009155273
1,12440681550652	1,10937048339844	27,0149993896484
1,12869497388601	1,11305334472656	27,1149997711182
1,13280466757715	1,11692919921875	27,2150001525879
1,13697373308241	1,12057482910156	27,3150005340576
1,1410831939429	1,12377001953125	27,4150009155273
1,14531198050827	1,12737414550781	27,5149993896484
1,14948104601353	1,13107202148438	27,6149997711182
1,15364999510348	1,13466271972656	27,7150001525879
1,15781917702407	1,1377685546875	27,8150005340576
1,16192875429988	1,14117199707031	27,9150009155273
1,16609793622047	1,14467541503906	28,0149993896484
1,17020739708096	1,14896826171875	28,1149997711182
1,174436067231	1,1511552734375	28,2150001525879
1,17860524915159	1,15495385742187	28,3150005340576
1,18277431465685	1,15845678710937	28,4150009155273
1,18688377551734	1,16225268554688	28,5149993896484
1,19111256208271	1,16533618164063	28,6149997711182
1,19528151117265	1,16875085449219	28,7150001525879
1,19945057667792	1,17222546386719	28,8150005340576
1,20356027036905	1,17554797363281	28,9150009155273
1,20778882410377	1,17956372070313	29,0149993896484
1,21189840137959	1,18277380371094	29,1149997711182
1,21612707152963	1,18588952636719	29,2150001525879
1,22023664880544	1,18934582519531	29,3150005340576
1,22446520254016	1,19230554199219	29,4150009155273
1,22857489623129	1,19644128417969	29,5149993896484
1,23274396173656	1,19922009277344	29,6149997711182
1,23685342259705	1,20285168457031	29,7150001525879
1,24108209274709	1,20614172363281	29,8150005340576
1,2451916700229	1,20941796875	29,9150009155273
1,24942034017295	1,21308618164063	30,0149993896484
1,25352991744876	1,21592492675781	30,1149997711182
1,25775847118348	1,21963024902344	30,2150001525879
1,26180856022984	1,22314990234375	30,3150005340576
1,26603723037988	1,22639318847656	30,4150009155273
1,27014669124037	1,22922131347656	30,5149993896484
1,27437547780573	1,23291748046875	30,6149997711182
1,27848493866622	1,23595166015625	30,7150001525879
